State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Rpt_Ind,Ecol_Exp,Salm_Rpt,Salm_Rpt_Ind,Salm_Exp,Shig_Rpt,Shig_Rpt_Ind,Shig_Exp,Toxic_Chem,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span
32,021,Mineral,Nevada,NV,80,778,122,160,378,311,1,4,1,9,4,5,1,3,2,2,1,1,1,1,1,1,1994-2003
32,023,Nye,Nevada,NV,77,5929,848,2012,3136,2491,3,4,3,13,3,29,2,3,13,8299257,1,1,1,1,1,1,1999-2003
32,027,Pershing,Nevada,NV,80,1024,129,170,485,415,0,3,1,1,3,6,0,3,2,47755836,1,1,1,1,1,1,1994-2003
32,029,Storey,Nevada,NV,37,401,94,144,332,259,0,3,0,1,3,5,0,3,1,1167,1,1,1,1,1,1,1994-2003
32,031,Washoe,Nevada,NV,9,40975,8247,12362,28706,24161,15,3,22,76,3,141,38,4,76,500106,1,1,1,1,2,1,2001-2003
32,033,White Pine,Nevada,NV,80,1107,180,289,698,582,1,4,2,7,3,9,1,3,3,21306364,1,1,1,1,1,1,1994-2003
32,510,Carson City,Nevada,NV,26,6650,1264,1295,4224,3414,5,4,5,52,4,29,7,4,5,7054,1,1,1,1,1,1,1999-2003
33,001,Belknap,New Hampshire,NH,17,6229,1054,1775,3509,4187,8,4,9,41,3,43,6,3,12,5399,1,1,1,1,1,1,1999-2003
33,003,Carroll,New Hampshire,NH,26,4072,833,895,2747,3139,10,4,4,25,4,24,2,3,4,-2222,1,1,1,1,1,1,1999-2003
33,005,Cheshire,New Hampshire,NH,17,7048,1343,1396,4352,5932,13,4,11,45,3,56,4,3,15,22907,1,1,1,1,1,1,1999-2003
33,007,Coos,New Hampshire,NH,30,5586,695,897,1936,2252,11,4,3,20,4,20,2,3,3,838888,1,1,1,1,1,1,1999-2003
33,009,Grafton,New Hampshire,NH,17,6863,1346,1518,4819,6671,12,4,12,39,3,62,3,3,16,14382,1,1,1,1,1,1,1999-2003
33,011,Hillsborough,New Hampshire,NH,9,34784,8559,8087,21708,26965,23,4,24,157,4,153,6,3,82,234136,1,1,1,1,1,1,2001-2003
33,013,Merrimack,New Hampshire,NH,11,11696,2487,3829,8167,10391,8,4,8,45,3,51,0,3,17,3109703,1,1,1,1,1,1,2001-2003
33,015,Rockingham,New Hampshire,NH,9,19128,7194,6066,16126,19323,11,3,17,114,4,112,12,3,60,1000973,1,1,1,1,1,1,2001-2003
33,017,Strafford,New Hampshire,NH,11,10357,2309,1610,6591,9289,9,4,7,32,3,42,3,3,14,26881,1,1,1,1,1,1,2001-2003
33,019,Sullivan,New Hampshire,NH,26,5138,653,937,2417,2835,7,4,4,13,3,23,0,3,4,1498,1,1,1,1,1,1,1999-2003
34,001,Atlantic,New Jersey,NJ,16,39226,7132,5681,13902,13480,6,3,8,113,4,117,11,3,23,163406,1,1,1,1,1,1,2001-2003
34,003,Bergen,New Jersey,NJ,2,83761,17216,12515,47363,42982,26,3,27,330,3,349,47,3,107,360047,1,1,1,1,1,1,2001-2003
34,005,Burlington,New Jersey,NJ,10,38765,9015,11577,23382,22476,4,3,13,119,3,157,166,4,79,1441216,1,1,1,1,1,1,2001-2003
34,007,Camden,New Jersey,NJ,3,65974,12577,14440,26197,26279,5,3,15,138,3,215,113,3,215,70294,1,1,1,1,1,1,2001-2003
34,009,Cape May,New Jersey,NJ,18,12751,3756,2183,5340,4839,6,3,10,108,4,82,21,4,15,451325,1,1,1,1,1,1,1999-2003
34,011,Cumberland,New Jersey,NJ,6,31797,4385,4103,7845,7760,4,4,4,44,3,71,6,3,44,491864,1,1,1,1,1,1,2001-2003
34,013,Essex,New Jersey,NJ,3,123336,20443,10344,39494,39507,12,3,24,340,3,334,144,3,334,168471,1,1,1,1,1,1,2001-2003
34,015,Gloucester,New Jersey,NJ,12,28303,6338,5718,14245,14514,3,3,16,59,3,103,23,4,32,1413547,1,1,1,1,1,1,2001-2003
34,017,Hudson,New Jersey,NJ,3,120339,15746,11417,31518,30173,4,3,18,209,3,256,52,3,256,4682344,1,1,1,1,1,1,2001-2003
34,019,Hunterdon,New Jersey,NJ,11,7529,2127,2112,6767,6330,3,3,8,51,4,46,11,3,15,14825,1,1,1,1,1,1,2001-2003
34,021,Mercer,New Jersey,NJ,9,43522,7419,6669,18877,19151,12,3,21,188,4,140,258,4,75,3172275,1,1,1,1,1,1,2001-2003
34,023,Middlesex,New Jersey,NJ,2,81603,17241,11772,40772,39877,20,3,23,271,3,300,85,4,92,1710586,1,1,1,1,1,1,2001-2003
34,025,Monmouth,New Jersey,NJ,2,50996,12981,9634,32425,31125,9,3,19,204,3,245,29,3,75,18314,1,1,1,1,1,1,2001-2003
34,027,Morris,New Jersey,NJ,9,31176,8608,5194,25163,23114,13,3,29,141,3,187,23,3,101,321785,1,1,1,1,1,1,2001-2003
34,029,Ocean,New Jersey,NJ,10,65757,11239,12263,29304,26603,18,3,16,153,3,193,96,4,97,20515,1,1,1,1,1,1,2001-2003
34,031,Passaic,New Jersey,NJ,4,84489,12852,7798,24770,24858,8,3,15,254,4,209,64,3,89,730534,1,1,1,1,1,1,2001-2003
34,033,Salem,New Jersey,NJ,18,9134,1520,1197,3439,3356,1,3,6,51,3,52,19,4,10,5450858,1,1,1,1,1,1,1999-2003
34,035,Somerset,New Jersey,NJ,9,22349,5782,3797,16210,14762,5,3,18,93,3,120,36,4,65,68379,1,1,1,1,1,1,2001-2003
34,037,Sussex,New Jersey,NJ,12,10295,3164,1648,7795,7607,11,3,9,58,4,58,7,3,18,16351,1,1,1,1,1,1,2001-2003
34,039,Union,New Jersey,NJ,10,72395,12660,7771,26910,25781,0,3,16,169,3,190,39,3,95,2753279,1,1,1,1,1,1,2001-2003
34,041,Warren,New Jersey,NJ,46,11222,2235,2973,5671,5328,6,3,5,61,4,74,4,3,21,485833,1,1,1,1,1,1,1999-2003
35,001,Bernalillo,New Mexico,NM,3,61681,14945,16746,38333,36833,24,3,17,248,3,240,140,3,240,156467,1,1,1,1,1,1,2001-2003
35,003,Catron,New Mexico,NM,87,562,100,77,239,202,0,3,0,1,3,4,1,3,1,-2222,1,1,1,1,1,1,1994-2003
35,005,Chaves,New Mexico,NM,8,10543,1596,1850,3806,3881,1,3,0,62,4,61,23,4,31,12338,1,1,1,1,1,1,1999-2003
35,006,Cibola,New Mexico,NM,77,4318,703,942,1692,1708,0,3,3,22,4,22,33,4,11,-2222,1,1,1,1,1,1,1999-2003
35,007,Colfax,New Mexico,NM,85,1850,380,401,902,825,1,4,1,11,3,11,4,3,7,222,1,1,1,1,1,1,1994-2003
35,009,Curry,New Mexico,NM,51,5954,946,1586,2725,2789,1,3,0,72,4,45,31,4,25,12828,1,1,1,1,1,1,1999-2003
35,011,De Baca,New Mexico,NM,87,399,51,35,137,123,0,3,0,6,4,3,1,4,1,-2222,1,1,1,1,1,1,1994-2003
35,013,Dona Ana,New Mexico,NM,7,33447,5006,5484,11446,12264,2,3,11,135,4,102,143,4,97,119012,1,1,1,1,2,1,2001-2003
35,015,Eddy,New Mexico,NM,8,8220,1216,1730,3196,3137,0,3,0,43,4,51,7,3,26,330098,1,1,1,1,1,1,1999-2003
35,017,Grant,New Mexico,NM,51,4153,766,969,1929,1803,2,4,0,27,3,31,20,4,17,4427803,1,1,1,1,1,1,1999-2003
35,019,Guadalupe,New Mexico,NM,86,958,141,145,292,274,0,3,0,6,4,5,3,3,14,-2222,1,1,1,1,1,1,1994-2003
35,021,Harding,New Mexico,NM,85,156,15,24,53,46,0,3,0,1,4,1,1,4,0,-2222,1,1,1,1,1,1,1994-2003
35,023,Hidalgo,New Mexico,NM,86,1020,143,146,317,316,0,3,1,4,3,7,2,3,19,-2222,1,1,1,1,1,1,1994-2003
35,025,Lea,New Mexico,NM,8,11381,1154,2122,3432,3525,0,3,0,27,3,56,21,4,28,224670,1,1,1,1,1,1,1999-2003
35,027,Lincoln,New Mexico,NM,87,2319,481,561,1403,1252,2,4,2,26,4,24,6,3,7,-2222,1,1,1,1,1,1,1994-2003
35,028,Los Alamos,New Mexico,NM,37,488,327,377,1233,1121,2,4,2,22,3,26,1,3,6,8902,1,1,1,1,1,1,1994-2003
35,029,Luna,New Mexico,NM,74,6736,1691,870,1617,1595,0,3,2,37,4,39,42,4,39,0,1,1,1,1,1,1,1994-2003
35,031,McKinley,New Mexico,NM,8,13386,2049,2569,3958,4581,0,3,0,96,4,74,190,4,37,603198,1,1,1,1,1,1,1999-2003
35,033,Mora,New Mexico,NM,88,1049,245,151,338,323,0,3,0,5,3,7,1,3,4,-2222,1,1,1,1,1,1,1994-2003
35,035,Otero,New Mexico,NM,23,7642,1421,1735,3929,3932,4,3,3,27,3,53,11,3,25,84031,1,1,1,1,1,1,1999-2003
35,037,Quay,New Mexico,NM,88,1692,232,319,612,560,1,4,1,5,3,14,2,3,8,-2222,1,1,1,1,1,1,1994-2003
35,039,Rio Arriba,New Mexico,NM,77,7048,1373,1105,2518,2464,0,3,4,31,4,35,9,4,16,-2222,1,1,1,1,1,1,1999-2003
35,041,Roosevelt,New Mexico,NM,66,2521,388,501,1106,1256,2,4,0,55,4,33,13,3,28,1684,1,1,1,1,1,1,1994-2003
35,043,Sandoval,New Mexico,NM,20,9672,2534,3174,6710,6639,7,3,19,90,4,66,59,4,33,47700,1,1,1,1,2,1,1999-2003
35,045,San Juan,New Mexico,NM,7,17252,3026,4322,7501,8006,1,3,7,51,3,68,13,3,65,12401997,1,1,1,1,1,1,2001-2003
35,047,San Miguel,New Mexico,NM,77,4846,888,1109,1877,1896,0,3,3,19,4,25,12,4,12,-2222,1,1,1,1,1,1,1999-2003
35,049,Santa Fe,New Mexico,NM,14,15188,3213,3344,9287,8487,4,3,4,50,4,53,30,4,16,0,1,1,1,1,1,1,2001-2003
35,051,Sierra,New Mexico,NM,87,2280,291,537,883,754,1,4,1,35,4,16,5,4,5,-2222,1,1,1,1,1,1,1994-2003
35,053,Socorro,New Mexico,NM,86,3106,446,634,1137,1207,0,3,2,24,4,21,33,4,56,-2222,1,1,1,1,1,1,1994-2003
35,055,Taos,New Mexico,NM,51,4667,1198,1135,2100,1891,2,4,0,23,3,30,5,3,17,-2222,1,1,1,1,1,1,1999-2003
35,057,Torrance,New Mexico,NM,86,2636,428,622,1115,1103,1,4,2,20,4,19,7,3,50,-2222,1,1,1,1,1,1,1994-2003
35,059,Union,New Mexico,NM,88,525,77,83,249,234,0,3,0,5,3,6,0,3,3,-2222,1,1,1,1,1,1,1994-2003
35,061,Valencia,New Mexico,NM,23,10514,1694,1953,4282,4275,3,3,3,45,3,57,22,4,27,8030,1,1,1,1,1,1,1999-2003
36,001,Albany,New York,NY,10,27144,6214,7535,17084,18569,12,3,9,99,3,107,17,3,53,885663,1,1,1,1,1,1,2001-2003
36,003,Allegany,New York,NY,23,5148,1319,1215,2844,3539,4,4,3,18,3,43,4,3,20,59932,1,1,1,1,1,1,1999-2003
36,005,Bronx,New York,NY,1,310237,37636,82567,70567,79134,5,3,41,833,4,366,187,3,203,765,1,1,1,1,1,1,2001-2003
36,007,Broome,New York,NY,16,21184,4764,5191,11298,12333,2,3,6,46,3,90,4,3,18,996606,1,1,1,1,1,1,2001-2003
36,009,Cattaraugus,New York,NY,23,10189,2344,2075,4627,4982,2,3,4,35,3,71,19,3,33,249921,1,1,1,1,1,1,1999-2003
36,011,Cayuga,New York,NY,20,11672,2024,2277,4660,4785,4,3,16,41,3,57,8,3,29,15769,1,1,1,1,1,1,1999-2003
36,013,Chautauqua,New York,NY,6,16992,3293,3551,7764,8417,2,3,4,21,3,66,1,3,41,1356234,1,1,1,2,1,1,2001-2003
36,015,Chemung,New York,NY,21,10844,2195,2506,5082,5259,9,4,9,74,4,59,6,3,14,107928,1,1,1,1,1,1,1999-2003
36,017,Chenango,New York,NY,23,6853,1223,1378,2950,3034,2,3,3,23,3,44,1,3,21,67336,1,1,1,1,1,1,1999-2003
36,019,Clinton,New York,NY,23,12943,2119,2277,4792,5329,16,4,4,83,4,68,3,3,32,5785,1,1,1,1,1,1,1999-2003
36,021,Columbia,New York,NY,21,8505,1237,1748,3678,3656,7,4,6,41,4,41,4,3,9,0,1,1,1,1,1,1,1999-2003
36,023,Cortland,New York,NY,29,5169,1298,1059,2757,3339,3,3,5,29,4,34,4,3,12,31715,1,1,1,1,1,1,1999-2003
36,025,Delaware,New York,NY,34,6627,994,1189,2768,2858,4,4,2,29,3,31,5,3,14,1386569,1,1,1,1,1,1,1999-2003
36,027,Dutchess,New York,NY,9,31273,5740,8833,16593,17739,12,3,17,85,3,112,15,3,60,2839023,1,1,1,1,1,1,2001-2003
36,029,Erie,New York,NY,3,107509,24994,30147,52864,54896,26,3,28,250,3,396,73,3,396,2838848,1,1,1,2,1,1,2001-2003
36,031,Essex,New York,NY,30,5451,990,1027,2292,2259,12,4,4,27,4,23,1,3,4,541506,1,1,1,1,1,1,1999-2003
36,033,Franklin,New York,NY,32,10761,1333,1539,3014,3167,11,4,3,52,4,36,4,4,10,6929,1,1,1,1,1,1,1999-2003
36,035,Fulton,New York,NY,21,8555,1485,1413,3191,3219,7,4,6,28,3,36,1,3,8,70762,1,1,1,1,1,1,1999-2003
36,037,Genesee,New York,NY,45,6276,1638,1529,3348,3431,9,4,9,58,4,42,3,3,18,12411,1,1,1,1,1,1,1999-2003
36,039,Greene,New York,NY,30,7280,1127,1385,2881,3030,5,4,5,33,4,29,2,3,5,497700,1,1,1,1,1,1,1999-2003
36,041,Hamilton,New York,NY,79,656,167,99,319,292,3,4,1,6,3,7,3,4,1,-2222,1,1,1,1,1,1,1994-2003
36,043,Herkimer,New York,NY,21,9030,1656,1735,3661,3748,10,4,6,36,3,42,0,3,10,8345,1,1,1,1,1,1,1999-2003
36,045,Jefferson,New York,NY,6,12591,2947,3091,6426,7229,2,4,3,29,3,54,4,3,34,535551,1,1,1,1,1,1,2001-2003
36,047,Kings,New York,NY,1,500001,65316,75364,134983,142988,7,3,74,1249,4,669,538,4,372,55219,1,1,1,1,1,1,2001-2003
36,049,Lewis,New York,NY,29,3368,789,619,1496,1579,7,4,3,18,4,19,1,3,7,50673,1,1,1,1,1,1,1999-2003
36,051,Livingston,New York,NY,17,7208,1674,1554,3695,4368,13,4,10,50,4,48,5,3,13,2547,1,1,1,1,1,1,1999-2003
36,053,Madison,New York,NY,45,7573,1831,1784,3961,4473,9,4,10,36,3,49,4,3,21,60552,1,1,1,1,1,1,1999-2003
36,055,Monroe,New York,NY,3,72638,17417,17676,40915,43887,27,3,22,393,4,309,218,3,309,6495261,1,1,1,2,1,1,2001-2003
36,057,Montgomery,New York,NY,21,7416,1383,1301,2794,2792,16,4,5,32,4,32,1,3,7,56349,1,1,1,1,1,1,1999-2003
36,059,Nassau,New York,NY,1,120478,28380,25768,74782,74941,30,3,40,593,4,361,383,4,201,135535,1,1,1,1,1,1,2001-2003
36,061,New York,New York,NY,1,252225,44606,85240,96626,90693,14,3,47,757,4,423,314,4,235,32851,1,1,1,1,1,1,2001-2003
36,063,Niagara,New York,NY,16,24641,6329,5651,12331,12691,7,3,7,75,3,98,2,3,20,3590713,1,1,1,1,1,1,2001-2003
36,065,Oneida,New York,NY,16,33451,5394,6884,13381,13872,15,4,7,66,3,105,13,3,21,148978,1,1,1,1,1,1,2001-2003
36,067,Onondaga,New York,NY,4,42799,10706,9009,25515,27469,14,3,14,146,3,193,145,4,83,3470508,1,1,1,1,1,1,2001-2003
36,069,Ontario,New York,NY,45,8915,2537,2788,5936,6162,19,4,15,70,4,71,5,3,30,11934,1,1,1,1,1,1,1999-2003
36,071,Orange,New York,NY,10,42975,7447,8313,20034,21865,18,4,11,126,4,128,80,4,64,5306586,1,1,1,1,1,1,2001-2003
36,073,Orleans,New York,NY,29,6889,1153,1013,2450,2564,6,4,4,19,3,31,5,3,11,1202,1,1,1,1,1,1,1999-2003
36,075,Oswego,New York,NY,15,15409,3802,3099,6906,7862,5,4,4,35,3,81,2,3,41,335887,1,1,1,1,1,1,2001-2003
36,077,Otsego,New York,NY,21,6785,1370,1524,3659,4394,13,4,6,42,4,40,2,3,9,0,1,1,1,1,1,1,1999-2003
36,079,Putnam,New York,NY,46,6674,2071,2503,5608,5637,10,4,5,42,3,68,11,3,19,8976,1,1,1,1,1,1,1999-2003
36,081,Queens,New York,NY,1,397725,56027,55203,128105,126670,13,3,67,1026,4,606,258,3,337,786177,1,1,1,1,1,1,2001-2003
36,083,Rensselaer,New York,NY,14,15677,3523,3578,8823,9388,6,3,5,56,4,60,5,3,18,103623,1,1,1,1,1,1,2001-2003
36,085,Richmond,New York,NY,10,54342,11713,10463,25927,26544,3,3,14,145,3,164,35,3,82,11161,1,1,1,2,1,1,2001-2003
36,087,Rockland,New York,NY,10,27608,6274,5522,15709,16495,25,4,9,145,4,105,187,4,52,2252318,1,1,1,1,1,1,2001-2003
36,089,St. Lawrence,New York,NY,6,14678,2974,2820,6370,7490,14,4,3,49,4,53,5,3,33,1094630,1,1,1,1,1,1,2001-2003
36,091,Saratoga,New York,NY,12,17458,4244,4829,12258,12383,8,3,12,75,3,81,4,3,25,715201,1,1,1,1,1,1,2001-2003
36,093,Schenectady,New York,NY,13,15361,3158,3539,8406,8577,5,3,4,51,3,66,5,3,13,323458,1,1,1,1,1,1,2001-2003
36,095,Schoharie,New York,NY,30,3970,768,854,1847,1990,4,4,3,27,4,19,0,3,3,-2222,1,1,1,1,1,1,1999-2003
36,097,Schuyler,New York,NY,39,2352,537,460,1105,1123,8,4,2,41,4,27,6,3,12,72370,1,1,1,1,1,1,1994-2003
36,099,Seneca,New York,NY,31,5033,798,901,2024,2092,5,4,5,30,4,21,4,4,3,259881,1,1,1,1,1,1,1999-2003
36,101,Steuben,New York,NY,24,11595,2596,2777,5577,5663,14,4,5,89,4,69,0,3,35,874703,1,1,1,1,1,1,1999-2003
36,103,Suffolk,New York,NY,1,135578,32745,32939,81402,82968,39,3,44,653,4,393,181,3,218,1367569,1,1,1,2,1,1,2001-2003
36,105,Sullivan,New York,NY,24,12443,1727,1818,4344,4446,5,4,4,46,3,52,60,4,26,1,1,1,1,1,1,1,1999-2003
36,107,Tioga,New York,NY,45,5310,1263,1178,2901,2971,5,3,8,25,3,36,0,3,16,20960,1,1,1,1,1,1,1999-2003
36,109,Tompkins,New York,NY,19,4777,1754,1886,5882,8505,7,3,10,67,4,73,18,4,20,265465,1,1,1,1,1,1,1999-2003
36,111,Ulster,New York,NY,14,22867,3969,5416,10552,11028,4,3,5,43,3,70,4,3,22,20852,1,1,1,1,1,1,2001-2003
36,113,Warren,New York,NY,21,7136,1638,1863,3807,3780,107,4,6,29,3,41,1,3,10,736672,1,1,1,1,1,1,1999-2003
36,115,Washington,New York,NY,20,9079,1413,1743,3642,3743,259,4,12,37,3,43,2,3,21,56173,1,1,1,1,1,1,1999-2003
36,117,Wayne,New York,NY,46,11101,2475,2641,5202,5330,6,3,5,53,3,66,6,3,19,657792,1,1,1,1,1,1,1999-2003
36,119,Westchester,New York,NY,2,104051,19687,31413,52131,51969,41,3,28,435,4,365,81,3,112,96488,1,1,1,2,1,1,2001-2003
36,121,Wyoming,New York,NY,29,7239,1167,997,2488,2557,4,4,4,30,4,30,3,3,11,81836,1,1,1,1,1,1,1999-2003
36,123,Yates,New York,NY,43,3226,560,751,1371,1476,13,4,5,41,4,34,34,4,15,723880,1,1,1,1,1,1,1994-2003
37,001,Alamance,North Carolina,NC,13,21754,4098,3982,8141,9467,0,3,4,38,3,61,6,3,12,33413,1,1,1,1,1,1,2001-2003
37,003,Alexander,North Carolina,NC,25,7695,995,712,2089,2295,1,3,3,15,3,20,1,3,3,825,1,1,1,1,1,1,1999-2003
37,005,Alleghany,North Carolina,NC,64,2586,267,384,680,720,0,3,1,2,3,16,0,3,4,6891,1,1,1,1,1,1,1994-2003
37,007,Anson,North Carolina,NC,76,5111,819,750,1485,1686,4,4,0,71,4,45,32,4,20,577856,1,1,1,1,1,1,1994-2003
37,009,Ashe,North Carolina,NC,65,5855,726,878,1569,1659,6,4,2,29,4,31,29,4,10,62553,1,1,1,1,1,1,1994-2003
37,011,Avery,North Carolina,NC,65,3642,421,631,1089,1237,0,3,2,18,3,22,0,3,7,-2222,1,1,1,1,1,1,1994-2003
37,013,Beaufort,North Carolina,NC,34,7906,1317,1590,2711,3001,0,3,2,38,4,29,15,4,14,2133155,1,1,1,1,1,1,1999-2003
37,015,Bertie,North Carolina,NC,68,4689,645,736,1125,1285,0,3,0,24,3,34,0,3,12,788536,1,1,1,1,1,1,1994-2003
37,017,Bladen,North Carolina,NC,51,6432,1158,1118,1895,2158,0,3,0,31,3,32,4,3,18,4335718,1,1,1,1,1,1,1999-2003
37,019,Brunswick,North Carolina,NC,24,13796,1989,3104,5424,5933,0,3,4,114,4,53,14,4,27,1801783,1,1,1,1,1,1,1999-2003
37,021,Buncombe,North Carolina,NC,16,27490,4937,6525,13118,14647,0,3,6,56,3,95,15,3,19,2967645,1,1,1,1,1,1,2001-2003
37,023,Burke,North Carolina,NC,19,19755,2690,2951,5250,5945,1,3,9,27,3,67,7,3,18,71029,1,1,1,1,1,1,1999-2003
37,025,Cabarrus,North Carolina,NC,11,21405,3514,4024,8537,9821,1,3,8,96,4,50,47,4,17,2647989,1,1,1,1,1,1,2001-2003
37,027,Caldwell,North Carolina,NC,19,18611,3292,2349,4677,5128,2,3,8,41,3,59,2,3,16,747824,1,1,1,1,1,1,1999-2003
37,029,Camden,North Carolina,NC,39,1081,155,272,533,619,0,3,1,7,3,10,28,4,4,-2222,1,1,1,1,1,1,1994-2003
37,031,Carteret,North Carolina,NC,21,8143,1479,2085,3854,4143,1,3,6,74,4,39,10,4,9,130798,1,1,1,1,1,1,1999-2003
37,033,Caswell,North Carolina,NC,41,5087,841,881,1404,1549,6,4,2,25,3,43,4,3,21,0,1,1,1,1,1,1,1994-2003
37,035,Catawba,North Carolina,NC,11,25875,4792,3249,8813,9888,2,3,9,50,3,53,17,4,18,19095928,1,1,1,1,1,1,2001-2003
37,037,Chatham,North Carolina,NC,26,8975,1173,1467,3463,3810,0,3,5,46,4,28,2,3,5,2735747,1,1,1,1,1,1,1999-2003
37,039,Cherokee,North Carolina,NC,65,5034,608,757,1578,1664,2,4,2,26,3,31,5,3,9,366,1,1,1,1,1,1,1994-2003
37,041,Chowan,North Carolina,NC,43,2658,350,448,851,958,0,3,3,13,3,20,3,3,9,164506,1,1,1,1,1,1,1994-2003
37,043,Clay,North Carolina,NC,64,1692,175,393,615,658,0,3,1,11,4,13,1,3,3,-2222,1,1,1,1,1,1,1994-2003
37,045,Cleveland,North Carolina,NC,19,18259,3356,3081,5662,6451,5,3,10,62,4,73,27,4,19,653044,1,1,1,1,1,1,1999-2003
37,047,Columbus,North Carolina,NC,8,11345,1570,1883,3142,3601,0,3,0,85,4,55,66,4,27,5332021,1,1,1,1,1,1,1999-2003
37,049,Craven,North Carolina,NC,23,10324,2024,2296,5121,6007,0,3,5,128,4,78,6,3,37,1956478,1,1,1,1,1,1,1999-2003
37,051,Cumberland,North Carolina,NC,5,26729,7339,4713,16409,20707,6,4,9,225,4,155,256,4,119,1295683,1,1,1,1,1,1,2001-2003
37,053,Currituck,North Carolina,NC,39,3519,344,555,1364,1560,1,3,2,27,4,25,2,3,11,-2222,1,1,1,1,1,1,1994-2003
37,055,Dare,North Carolina,NC,25,2772,1037,927,2053,2206,1,3,3,55,4,19,3,4,3,267,1,1,1,1,1,1,1999-2003
37,057,Davidson,North Carolina,NC,11,29570,4767,3558,9027,10035,0,3,9,0,3,54,0,3,18,234456,1,1,1,1,1,1,2001-2003
37,059,Davie,North Carolina,NC,25,5924,812,858,2309,2559,0,3,4,0,3,21,0,3,4,880,1,1,1,1,1,1,1999-2003
37,061,Duplin,North Carolina,NC,52,11707,1454,1889,2951,3367,3,4,0,49,4,47,9,3,22,229662,1,1,1,1,1,1,1999-2003
37,063,Durham,North Carolina,NC,14,26583,5627,4889,13977,16509,2,3,7,86,4,91,67,4,28,93236,1,1,1,1,1,1,2001-2003
37,065,Edgecombe,North Carolina,NC,8,12078,2118,1698,3063,3573,0,3,0,28,3,55,3,3,28,287127,1,1,1,1,1,1,1999-2003
37,067,Forsyth,North Carolina,NC,4,38753,7957,8106,18757,21510,5,3,9,156,4,132,70,4,57,907002,1,1,1,2,1,1,2001-2003
37,069,Franklin,North Carolina,NC,32,9597,1215,1348,3162,3635,0,3,2,40,4,34,6,4,10,207228,1,1,1,1,1,1,1999-2003
37,071,Gaston,North Carolina,NC,15,37958,6040,7275,11375,12749,11,4,6,128,4,127,137,4,64,11461745,1,1,1,1,1,1,2001-2003
37,073,Gates,North Carolina,NC,43,2153,201,361,653,755,0,3,2,11,3,14,2,3,6,-2222,1,1,1,1,1,1,1994-2003
37,075,Graham,North Carolina,NC,71,1821,283,282,485,520,0,3,0,6,3,12,0,3,4,142727,1,1,1,1,1,1,1994-2003
37,077,Granville,North Carolina,NC,28,9738,1422,1358,3147,3620,0,3,5,30,3,30,4,4,5,143616,1,1,1,1,1,1,1999-2003
37,079,Greene,North Carolina,NC,41,4606,555,494,1168,1351,1,4,2,26,4,35,12,4,17,0,1,1,1,1,1,1,1994-2003
37,081,Guilford,North Carolina,NC,4,49492,12327,14771,25642,29885,3,3,13,158,3,181,87,4,77,609251,1,1,1,1,1,1,2001-2003
37,083,Halifax,North Carolina,NC,8,12805,1762,2270,3214,3696,0,3,0,25,3,57,2,3,28,968741,1,1,1,1,1,1,1999-2003
37,085,Harnett,North Carolina,NC,23,16393,2364,3086,5839,7028,2,3,5,47,3,80,13,3,38,64337,1,1,1,1,1,1,1999-2003
37,087,Haywood,North Carolina,NC,21,9195,1195,2005,3455,3657,1,3,5,28,3,35,1,3,8,3098466,1,1,1,1,1,1,1999-2003
37,089,Henderson,North Carolina,NC,21,11760,1874,3264,5887,6261,1,3,9,44,3,59,11,4,14,1021948,1,1,1,1,1,1,1999-2003
37,091,Hertford,North Carolina,NC,76,5338,565,839,1379,1636,0,3,0,13,3,41,1,3,18,5454545,1,1,1,1,1,1,1994-2003
37,093,Hoke,North Carolina,NC,33,6490,1041,1274,2200,2699,0,3,2,53,4,30,49,4,12,80411,1,1,1,1,1,1,1999-2003
37,095,Hyde,North Carolina,NC,74,1230,180,243,336,368,0,3,1,14,4,9,0,3,9,-2222,1,1,1,1,1,1,1994-2003
37,097,Iredell,North Carolina,NC,11,20445,3574,3086,8112,9140,3,3,8,49,4,47,4,3,16,739932,1,1,1,1,1,1,2001-2003
37,099,Jackson,North Carolina,NC,32,4659,782,1097,2140,2785,0,3,2,13,3,23,2,3,7,97,1,1,1,2,1,1,1999-2003
37,101,Johnston,North Carolina,NC,14,23073,3073,3264,8271,9444,0,3,4,57,4,52,4,3,16,105521,1,1,1,1,1,1,2001-2003
37,103,Jones,North Carolina,NC,67,1990,243,344,609,682,0,3,0,26,4,16,3,3,6,-2222,1,1,1,1,1,1,1994-2003
37,105,Lee,North Carolina,NC,29,8608,1428,1566,3140,3568,0,3,5,39,4,36,11,4,13,1304666,1,1,1,1,1,1,1999-2003
37,107,Lenoir,North Carolina,NC,8,10875,1680,1636,3337,3771,0,3,0,36,3,59,3,3,30,366793,1,1,1,1,1,1,1999-2003
37,109,Lincoln,North Carolina,NC,17,13352,2040,1819,4048,4553,1,3,10,26,3,49,23,4,13,252128,1,1,1,2,1,1,1999-2003
